,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,9.582828282828283,"[10.654545454545454, 8.511111111111111]",1.5156369592705592,10.114525093111894,0.7519328401735973
1,2013,10.646221903395505,"[10.341463414634147, 10.950980392156863]",0.43099358805464116,10.114525093111894,0.7519328401735973
