,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,0.12839389713723237,"[0.0718562874251497, 0.18493150684931506]",0.07995625443898415,0.10415160456213124,0.034283778942724615
1,2013,0.0799093119870301,"[0.06474820143884892, 0.09507042253521127]",0.021441048157875602,0.10415160456213124,0.034283778942724615
