,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,3.462774725274725,"[3.242857142857143, 3.6826923076923075]",0.3110104276592478,3.8048598851086335,0.4837814725236811
1,2013,4.146945044942542,"[4.042553191489362, 4.251336898395722]",0.1476323749547515,3.8048598851086335,0.4837814725236811
