,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,0.2633458646616541,"[0.17142857142857143, 0.35526315789473684]",0.12999068270685027,0.2176691729323308,0.06459659692794399
1,2013,0.1719924812030075,"[0.10714285714285714, 0.23684210526315788]",0.09171121786066123,0.2176691729323308,0.06459659692794399
