,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,2.659090909090909,"[2.5454545454545454, 2.772727272727273]",0.16070608663330643,3.415986927686435,1.070412614803991
1,2013,4.172882946281961,"[4.747126436781609, 3.598639455782313]",0.8121029323690676,3.415986927686435,1.070412614803991
