,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,6.019736842105264,"[6.0, 6.0394736842105265]",0.027912109783679674,6.9564536340852134,1.3247175913206621
1,2013,7.893170426065163,"[6.988095238095238, 8.798245614035087]",1.2799696057944456,6.9564536340852134,1.3247175913206621
