,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,1.3295112781954885,"[1.5142857142857142, 1.144736842105263]",0.2613105134986377,1.294298245614035,0.04979874824897718
1,2013,1.2590852130325816,"[1.0357142857142858, 1.4824561403508771]",0.3158941948533886,1.294298245614035,0.04979874824897718
