,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,12.857385398981325,"[12.451612903225806, 13.263157894736842]",0.573848966735433,14.136923468721431,1.80954009179915
1,2013,15.416461538461538,"[15.176923076923076, 15.656]",0.33875854101767916,14.136923468721431,1.80954009179915
