,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,2.1533834586466165,"[2.3857142857142857, 1.9210526315789473]",0.3285654065964559,2.113189223057644,0.05684323309914409
1,2013,2.0729949874686717,"[1.6547619047619047, 2.491228070175439]",0.5914708977970183,2.113189223057644,0.05684323309914409
