,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,4.291515508797389,"[3.7114093959731544, 4.871621621621622]",0.8203939323715682,4.735368301084713,0.6277026385499024
1,2013,5.179221093372037,"[5.064102564102564, 5.29433962264151]",0.16280218537333277,4.735368301084713,0.6277026385499024
