,YEAR,YEAR_VAL,STUDENT_VALS,STUDENT_STD,YEARS_MEAN,YEARS_STD
0,1963,12.32706504798622,"[11.976047904191617, 12.678082191780822]",0.4964132053797939,13.739401406352012,1.9973452326335308
1,2013,15.151737764717804,"[14.697841726618705, 15.605633802816902]",0.64190593298716,13.739401406352012,1.9973452326335308
