,MEASURE,FILENAME,ALL_VALS,MEAN,STD
0,MTLD,express_all.wpl,"[240.37760325423096, 154.98494623655915, 213.69575053636345]",203.01943334238453,35.6694479889468
1,MTLD,zeit_all.wpl,"[235.02889825406385, 225.39974327852536, 232.07847426379556]",230.8357052654616,4.028110597054107
