,MEASURE,FILENAME,ALL_VALS,MEAN,STD
0,HD-D,express1tokens.txt,"[0.8416707098378415, 0.8711877849252283, 0.8933579058004139, 0.8684823978070095, 0.8756893815245579, 0.8811095864205939, 0.8091033557422984, 0.8677380449130645, 0.8751100149109069, 0.8584941021304492, 0.8768244877963323, 0.8675290543821375, 0.8563915214745024, 0.875305168416951, 0.8627359530624163, 0.8916774932991345, 0.8838149880923676, 0.8875706585476205, 0.8616833081911308, 0.8719751913801229, 0.8696305353113541, 0.8387951356138261, 0.8730233712960958, 0.8811134703673826, 0.8675491889979224, 0.8741133412522344, 0.8549815776058417, 0.8484327894945272, 0.8870999917749475, 0.8761897904732934, 0.861873584634542, 0.8698936257098995, 0.8807645720020493, 0.8655286509422289, 0.8353278021277043, 0.8884260042726317, 0.8788909727547515, 0.8633749870256338, 0.8678262794253366, 0.8837158778325843, 0.8812181105767705, 0.8849867770663001, 0.8642266384937908, 0.8598203730684814, 0.8903492045184359, 0.8941425402182275, 0.8204008436154898, 0.87346844638379, 0.8534697969435543, 0.8882382420280499, 0.8815443040035176, 0.8944103465352803, 0.8650583216389818, 0.8432026547905798, 0.8557516027572661, 0.8557613360989571, 0.860483257315252, 0.8729463706840769, 0.8825446479308283, 0.8929182133731616, 0.8694588117070338, 0.8714990977334612, 0.6832934161514593, 0.8888752060917684, 0.8893333393523831, 0.8857192414381403, 0.8679229818293651, 0.8728212919347443, 0.8986121040956653, 0.8730190975006968, 0.8979887588457917, 0.8957056199949694, 0.840948852550028, 0.894254429544075, 0.8723713260225723, 0.8585294244352869, 0.8359046879368767, 0.8605560041633733, 0.8661644310864054, 0.8760791977439677, 0.8743832563389241, 0.8868000266650318, 0.8717494558291016, 0.8770313204199319, 0.8784407150836696, 0.8592485510705573, 0.8524991701761895, 0.8947016230388019, 0.8759662713099188, 0.8600623736793057, 0.8521783021591081, 0.8602024346986675, 0.8707484523090381, 0.8555899019405131, 0.8866525765985944, 0.8840986797624367, 0.8735676911130088, 0.8819753455744181, 0.8568678387624413, 0.890524360925141, 0.8954451944933044, 0.8587086295258524, 0.8787876742126487, 0.8741698904453948, 0.853428110824426, 0.8619070826685188, 0.8725280380268552, 0.8859792589546608, 0.8652972959857403, 0.8645090865422945, 0.8698469245339147, 0.882648845144513, 0.8669914678662708, 0.8859928643775771, 0.8729005532503235, 0.8748817432870565, 0.8628436007316506, 0.8666343756756028, 0.8812844879288257, 0.8726562631307897, 0.8657201096723119, 0.8467144432626529, 0.8844269733423967, 0.8839141377461341, 0.8718160408445222, 0.8500513751945237, 0.8776464307244616, 0.8807272678289427, 0.8936741197289209, 0.8882620727978037, 0.8661444219178709, 0.8575211825563839, 0.868888758477723, 0.8500128437943814, 0.8923801481202963, 0.8727277059618525, 0.8790006182295799, 0.87751506970194]",0.869970112034293,0.022268772560324956
1,HD-D,zeit1tokens_edited_corrected.txt,"[0.8690433467940542, 0.8663459490121973, 0.884064800748443, 0.8381377918596131, 0.8636928883602434, 0.8542345034743654, 0.8873050953608774, 0.8656392401405695, 0.8600092374719075, 0.86284330504544, 0.8789253130804849, 0.8842439537626198, 0.8300846019762278, 0.8467659926996989, 0.8455502738782932, 0.7198345270662238, 0.8731518097023326, 0.8726040512897522, 0.8748205764270934, 0.865608882291332, 0.8788771777424881, 0.8656676724748741, 0.8435355318737849, 0.8815110753261197, 0.8567464039096053, 0.8513064687588712, 0.8529538287331133, 0.8819643953554303, 0.863042095994817, 0.8582024369133974, 0.8597469618511413, 0.8381647957749814, 0.8607280465212639, 0.8623323280570283, 0.8660670791568199, 0.8653706752850469, 0.8630306730244006, 0.8239067293370471, 0.8577989928654811, 0.8377473060789392, 0.8763296542898267, 0.8433257036549652, 0.854522023608349, 0.8912351979265495, 0.8725323913423696, 0.8552632481535163, 0.8557115302187245, 0.8707858364806277, 0.8452222037663937, 0.8573530502063915, 0.8567546018096979, 0.8407283149666631, 0.8579479923069386, 0.8675668234259094, 0.8791819028535932, 0.8862688200050527, 0.8693818956058199, 0.8570748174555758, 0.8550338878609003, 0.8489714330981345, 0.8574353680745731, 0.8333249981849075, 0.8477023026483672, 0.8543688253216074, 0.8654100468788644, 0.8470910804072271, 0.8601344886131784, 0.8708926305508852, 0.8400666553771943, 0.8625326294024787, 0.8834761611819155, 0.8550390350416034, 0.888759266703942, 0.8647419498927085, 0.8654265216388571, 0.8517089325871444, 0.8435111838852815, 0.8659683616251215, 0.8668591507134562, 0.855329518154133, 0.8464280471178002, 0.8832766574925597, 0.8617337053028877, 0.8624876137311184, 0.8477657434928891, 0.835253888858089, 0.8302284840873644, 0.8859941275017638, 0.8687987769381134, 0.8420216036614082, 0.8911991211638416, 0.8381267724809527, 0.8827550095574226, 0.8627218339100363, 0.8426246621204939, 0.8727785247564713, 0.8568133879145775, 0.87008231344501, 0.8691227949159398, 0.8687475108333057, 0.8504106141011751, 0.8627040988611904, 0.864759951407915, 0.8563817269418331, 0.8669076444115025, 0.8720788772975883, 0.8629121889659684, 0.8699191825109764, 0.8414232695742786, 0.8255704916293358, 0.8564344377678164, 0.8577417377562422, 0.857228907733278, 0.8414601600029766, 0.848384194342879, 0.8548778531487763, 0.8389948900419615, 0.8811590765038805, 0.9010561718978156, 0.8471044459068153, 0.9010534631893268, 0.8552358553430078, 0.86953495218388, 0.8618025819239157, 0.8544213035514229, 0.8750822114540758, 0.882759205591315, 0.8510427919966821, 0.8613752871093613, 0.8549721579852475, 0.8497669084524083, 0.8453111467065514, 0.8588021782404194, 0.903314810542385, 0.865207621021944, 0.8369000941790266, 0.8834411445397283]",0.8599932223758596,0.019731382233453946
